"shift","Dxy","C (ROC)","R2","D","D:Chi-sq","D:p","U","U:Chi-sq","U:p","Q","Brier","Intercept","Slope","Emax","E90","Eavg","S:z","S:p","type_shift","model","alpha","drift","slope","ncase.dev","ncase.ext"
0.906254355812646,0.564111232623853,0.782055616311927,0.226594945318748,0.153752997456214,1538.52997456214,0,0.0216680261541748,218.680261541748,0,0.132084971302039,0.137347325720523,-0.353369364781926,0.954462178440403,0.0864747383950826,0.0853364219877477,0.0490397833843562,15.2764260727938,1.09799495725675e-52,"recalibration","correct",0.9,0.5,1,6222,8030
0.489390326199971,0.564111232623853,0.782055616311927,0.255767791786813,0.175398281634285,1754.98281634285,0,2.27419761034071e-05,2.22741976103407,0.328338601799504,0.175375539658181,0.133840452162588,0.0445115850356319,0.954462178440404,0.016425479486314,0.0147780366778289,0.00669346140055918,1.14349438839553,0.252833383282078,"optimal","correct",0.9,0.5,1,6222,8030
-2,0.498594231024521,0.74929711551226,-4.78971641887162,-1.38996051319773,-13898.6051319773,1,1.46841694085276,14686.1694085276,0,-2.85837745405049,0.456904827105849,3.13727717475288,1.32864305880987,0.744292149726634,0.633078079149485,0.563104439504003,134.000447590735,0,"other","incorrect",0.9,0.5,1,6222,8030
-1.5,0.498594231024521,0.74929711551226,-2.23315063343591,-0.87780721180397,-8777.0721180397,1,0.956263639459007,9564.63639459007,0,-1.83407085126298,0.355764894193387,2.47295564534795,1.32864305880988,0.771495821759164,0.514099367192969,0.465551613989658,89.7749703951659,0,"other","incorrect",0.9,0.5,1,6222,8030
-1,0.498594231024521,0.74929711551226,-0.957836887064123,-0.47184651986756,-4717.4651986756,1,0.550302947522597,5505.02947522597,0,-1.02214946739016,0.264942502427429,1.80863411594302,1.32864305880989,0.810797937041933,0.390905224908783,0.353431222731071,27.538636874033,6.05421336822252e-167,"other","incorrect",0.9,0.5,1,6222,8030
-0.5,0.498594231024521,0.74929711551226,-0.316494802965978,-0.181736497222376,-1816.36497222376,1,0.260192924877412,2603.92924877412,0,-0.441929422099788,0.198438474166847,1.14431258653807,1.3286430588099,0.861955991775953,0.284172590431713,0.237058333967698,-24.2298382150005,1.07882737320531e-129,"other","incorrect",0.9,0.5,1,6222,8030
0,0.498594231024521,0.74929711551226,-0.00892265853481789,-0.00569954863778676,-55.9954863778676,1,0.0841559762928249,843.559762928249,0,-0.0898555249306117,0.161270519444288,0.479991057133116,1.32864305880991,0.918694498700818,0.197850878356807,0.128040626322602,-23.7907539192618,4.16327983653033e-125,"no","incorrect",0.9,0.5,1,6222,8030
0.5,0.498594231024521,0.74929711551226,0.105547525538157,0.0686326224047856,687.326224047856,0,0.00982380525025328,100.238052502533,0,0.0588088171545323,0.148782053401896,-0.18433047227186,1.32864305880993,0.967141978652965,0.130602016496133,0.0844844000999554,-7.78878216910438,6.76581337493086e-15,"other","incorrect",0.9,0.5,1,6222,8030
1,0.498594231024521,0.74929711551226,0.0928338358385385,0.0600988189049709,601.988189049709,0,0.0183576087500671,185.576087500671,0,0.0417412101549038,0.151547758975375,-0.848652001676796,1.32864305880991,0.988407317888611,0.18803207315403,0.0938076884246299,11.5041439531453,1.25730654033588e-30,"other","incorrect",0.9,0.5,1,6222,8030
1.5,0.498594231024521,0.74929711551226,-0.0173139453084189,-0.0109371702622002,-108.371702622002,1,0.0893935979172391,895.935979172391,0,-0.100330768179439,0.160777439638528,-1.5129735310818,1.32864305880993,0.966129726585349,0.255609413397191,0.118091210533531,32.2343188975925,5.83550409269351e-228,"other","incorrect",0.9,0.5,1,6222,8030
2,0.498594231024521,0.74929711551226,-0.213644549475932,-0.126249658416108,-1261.49658416108,1,0.204706086071147,2049.06086071147,0,-0.330955744487255,0.170869358223393,-2.17729506048676,1.32864305880993,0.897559783960684,0.304625280839767,0.142024444697077,54.8328090290014,0,"other","incorrect",0.9,0.5,1,6222,8030
0.906254355812646,0.498594231024521,0.74929711551226,0.103213797946962,0.0670606887370055,671.606887370055,0,0.0113957389180316,115.957389180316,0,0.0556649498189739,0.150309454513788,-0.724097502233596,1.32864305880991,0.987360334607093,0.172838404622322,0.090271726027837,7.76917866996276,7.89966731340882e-15,"recalibration","incorrect",0.9,0.5,1,6222,8030
0.686366826538289,0.498594231024521,0.74929711551226,0.113541939507632,0.0740362439818757,741.362439818757,0,0.00442018367316232,46.2018367316232,9.27681265139313e-11,0.0696160603087133,0.148555350410241,-0.431945462744383,1.32864305880992,0.979283173453305,0.135545750778776,0.0847440681470527,-0.797940789420778,0.424904851397192,"optimal","incorrect",0.9,0.5,1,6222,8030
-2,0.570918746575158,0.785459373287579,-1.86908192852743,-0.769541977049503,-7694.41977049503,1,0.943788458035731,9439.88458035731,0,-1.71333043508523,0.308857032480603,2.39510948436225,0.932869242845815,0.513124653784966,0.512875343453339,0.380664931938262,77.5430825169281,0,"other","correct",1,0.5,1,6346,8118
-1.5,0.570918746575158,0.785459373287579,-0.845606781222479,-0.421539712434512,-4214.39712434512,1,0.59578619342074,5959.8619342074,0,-1.01732590585525,0.250033393211271,1.92867486293935,0.932869242845819,0.452533779188814,0.451449561897355,0.304662092292468,45.6341061559065,0,"other","correct",1,0.5,1,6346,8118
-1,0.570918746575158,0.785459373287579,-0.266314159396664,-0.152886658226561,-1527.86658226561,1,0.327133139212788,3273.33139212788,0,-0.480019797439349,0.198917167355605,1.46224024151644,0.932869242845813,0.371999502979506,0.369404807434124,0.225046607931579,19.0246172200134,1.06663414264335e-80,"other","correct",1,0.5,1,6346,8118
-0.5,0.570918746575158,0.785459373287579,0.0542273506637961,0.034091050006216,341.91050006216,0,0.140155430980012,1403.55430980012,0,-0.106064380973796,0.160047625262081,0.995805620093532,0.932869242845814,0.26868553695723,0.264974562199717,0.144835311300697,-0.627227224190465,0.53051030014492,"other","correct",1,0.5,1,6346,8118
0,0.570918746575158,0.785459373287579,0.212219773536461,0.140940280475636,1410.40280475636,0,0.0333062005105913,335.062005105913,0,0.107634079965045,0.136839554480815,0.529370998670624,0.932869242845815,0.147149177860053,0.143497958504407,0.0682915373294404,-7.37232192063607,1.67681502980713e-13,"no","correct",1,0.5,1,6346,8118
0.5,0.570918746575158,0.785459373287579,0.257730235439222,0.173962473957981,1740.62473957981,0,0.00028400702824747,4.8400702824747,0.088918492698626,0.173678466929734,0.12946323481268,0.0629363772477248,0.932869242845807,0.0185525440079811,0.0167255055961434,0.00779617809405693,1.60883220175585,0.107653037541173,"other","correct",1,0.5,1,6346,8118
1,0.570918746575158,0.785459373287579,0.216252308652363,0.143822636557577,1439.22636557577,0,0.0304238444286512,306.238444286512,0,0.113398792128925,0.13410706476222,-0.403498244175189,0.932869242845814,0.102595503481785,0.100983725385189,0.0559762339116717,18.5133893569409,1.61041533835943e-76,"other","correct",1,0.5,1,6346,8118
1.5,0.570918746575158,0.785459373287579,0.0996814409130417,0.0636794765170587,637.794765170587,0,0.110567004469171,1107.67004469171,0,-0.046887527952112,0.144871531391571,-0.86993286559806,0.932869242845797,0.204577840974016,0.198762347393221,0.0987641415664924,37.8734861911164,7.03222020378856e-314,"other","correct",1,0.5,1,6346,8118
2,0.570918746575158,0.785459373287579,-0.088152473929757,-0.0533012095288273,-532.012095288273,1,0.227547690515057,2277.47690515057,0,-0.280848900043884,0.156672530260109,-1.33636748702097,0.932869242845801,0.282491239732933,0.272657581420333,0.129267314954571,59.3275140246239,0,"other","correct",1,0.5,1,6346,8118
0.909746542048329,0.570918746575158,0.785459373287579,0.229510913034747,0.153358551841584,1534.58551841584,0,0.0208879291446437,210.879291446437,0,0.13247062269694,0.132640200161894,-0.319303569191598,0.932869242845815,0.0818836675292705,0.0809792896566591,0.0468290685728744,15.2140800043936,2.85200548834357e-52,"recalibration","correct",1,0.5,1,6346,8118
0.49506523206039,0.570918746575158,0.785459373287579,0.257734425077424,0.173965564696588,1740.65564696588,0,0.000280916289639936,4.80916289639936,0.0903032843031898,0.173684648406948,0.129468328211282,0.0675398704791602,0.932869242845815,0.0198089557234491,0.0179550611518574,0.00795241490514224,1.46650844000347,0.142509823579215,"optimal","correct",1,0.5,1,6346,8118
-2,0.492205693963036,0.746102846981518,-4.96808523483539,-1.40607363720646,-14059.7363720646,1,1.47694068236297,14771.4068236297,0,-2.88301431956943,0.457572291009066,3.18490802645485,1.36478991922988,0.808059256593742,0.636669503853156,0.56772169950053,133.528950495332,0,"other","incorrect",1,0.5,1,6346,8118
-1.5,0.492205693963036,0.746102846981518,-2.31752491174828,-0.890675471782298,-8905.75471782298,1,0.961542516938806,9617.42516938806,0,-1.8522179887211,0.354472912090498,2.50251306683988,1.36478991922985,0.836493086388101,0.517465253066385,0.468557066210505,89.4102756423704,0,"other","incorrect",1,0.5,1,6346,8118
-1,0.492205693963036,0.746102846981518,-1.001267576854,-0.482922106288702,-4828.22106288702,1,0.55378915144521,5539.8915144521,0,-1.03671125773391,0.262278700964824,1.82011810722496,1.36478991922986,0.87533275143697,0.394397786786829,0.355028459179507,24.6308396001303,5.90524254000973e-134,"other","incorrect",1,0.5,1,6346,8118
-0.5,0.492205693963036,0.746102846981518,-0.341359377483396,-0.192036527249259,-1919.36527249259,1,0.262903572405768,2631.03572405768,0,-0.454940099655027,0.19513068565195,1.13772314761003,1.36478991922985,0.921791972034412,0.287538225031947,0.237869007162742,-27.3811022768538,4.60519752317181e-165,"other","incorrect",1,0.5,1,6346,8118
0,0.492205693963036,0.746102846981518,-0.0249881417395171,-0.015470315322983,-153.70315322983,1,0.0863373604794913,865.373604794913,0,-0.101807675802474,0.157739842219571,0.455328187995094,1.36478991922987,0.966530406317334,0.200950996465041,0.128949890681989,-24.699436213895,1.08450486228099e-134,"no","incorrect",1,0.5,1,6346,8118
0.5,0.492205693963036,0.746102846981518,0.0940887649032696,0.0599913285935678,600.913285935678,0,0.0108757165629406,110.757165629406,0,0.0491156120306272,0.144976241694978,-0.227066771619827,1.36478991922986,0.994034824593409,0.133709607666688,0.0872720601947776,-8.26169536032872,1.43617857324244e-16,"other","incorrect",1,0.5,1,6346,8118
1,0.492205693963036,0.746102846981518,0.084668787229521,0.0538098135778126,539.098135778126,0,0.0170572315786952,172.572315786952,0,0.0367525819991173,0.147156017827807,-0.90946173123469,1.36478991922982,0.987730940162226,0.187350095406035,0.0940800411749395,10.8293800702596,2.49841020954094e-27,"other","incorrect",1,0.5,1,6346,8118
1.5,0.492205693963036,0.746102846981518,-0.0216015419917266,-0.0134009907630774,-133.009907630774,1,0.0842680359195849,844.680359195849,0,-0.0976690266826623,0.155540030575868,-1.59185669084966,1.36478991922985,0.938668294834613,0.251169010776023,0.115545663067048,31.1667432528403,3.00871330494595e-213,"other","incorrect",1,0.5,1,6346,8118
2,0.492205693963036,0.746102846981518,-0.211868192694216,-0.12349193527443,-1233.9193527443,1,0.194358980430937,1945.58980430937,0,-0.317850915705367,0.164724590493555,-2.2742516504647,1.36478991922989,0.853375380801495,0.296902924274948,0.137403342733753,53.3238411708705,0,"other","incorrect",1,0.5,1,6346,8118
0.909746542048329,0.492205693963036,0.746102846981518,0.0941351825969809,0.0600218833086819,601.218833086819,0,0.0108451618478259,110.451618478259,0,0.0491767214608561,0.146089030316091,-0.786284721646651,1.36478991922984,0.99194377769938,0.173945855696209,0.0912206172478072,7.29034597021206,3.09160080640348e-13,"recalibration","incorrect",1,0.5,1,6346,8118
0.701081128788763,0.492205693963036,0.746102846981518,0.103399271055917,0.0661387863989765,662.387863989765,0,0.00472825875753133,49.2825875753133,1.98802085904504e-11,0.0614105276414452,0.14461086442655,-0.50150026913807,1.36478991922984,0.996342523407484,0.139960160119524,0.0869116290499804,-0.747750412540195,0.45461071719666,"optimal","incorrect",1,0.5,1,6346,8118
-2,0.495507784887249,0.747753892443625,-5.14986741770529,-1.46135871031012,-14612.5871031012,1,1.59634987348008,15965.4987348008,0,-3.05770858379019,0.449538519296316,2.91811331056463,0.973294712566971,0.614969393201945,0.6127812147375,0.539692325819654,149.575936155304,0,"other","correct",0.1,1,1,5119,7892
-1.5,0.495507784887249,0.747753892443625,-2.48911567191425,-0.955807636588145,-9557.07636588145,1,1.09079879975811,10909.9879975811,0,-2.04660643634625,0.363266764899769,2.43146595428115,0.973294712566971,0.534383570243625,0.529142753680576,0.454504556278376,98.8997627145896,0,"other","correct",0.1,1,1,5119,7892
-1,0.495507784887249,0.747753892443625,-1.11908393787137,-0.542177118094721,-5420.77118094721,1,0.677168281264684,6773.68281264684,0,-1.2193453993594,0.283620491725563,1.94481859799766,0.973294712566976,0.44086287327616,0.435785874125945,0.358830006605484,48.0099316258608,0,"other","correct",0.1,1,1,5119,7892
-0.5,0.495507784887249,0.747753892443625,-0.39875022190251,-0.228348735883457,-2282.48735883457,1,0.36333989905342,3635.3989905342,0,-0.591688634936878,0.21890502138321,1.45817124171418,0.973294712566974,0.337876946759163,0.334959309674669,0.258815740077533,9.02893907158098,1.73344144841463e-19,"other","correct",0.1,1,1,5119,7892
0,0.495507784887249,0.747753892443625,-0.0241333871576143,-0.015498682368978,-153.98682368978,1,0.150489845538941,1506.89845538941,0,-0.165988527907919,0.174079126790863,0.971523885430689,0.973294712566974,0.230022213867543,0.229577635591107,0.161256823424905,-9.59896965276277,8.07475497996294e-22,"no","correct",0.1,1,1,5119,7892
0.5,0.495507784887249,0.747753892443625,0.150849170064246,0.101928902658105,1020.28902658105,0,0.0330622605118575,332.622605118575,0,0.0688666421462476,0.149887109349075,0.484876529147202,0.973294712566974,0.119610264689566,0.11816719604209,0.072166496777501,-9.96418475781979,2.18660372486196e-23,"other","correct",0.1,1,1,5119,7892
1,0.495507784887249,0.747753892443625,0.196481247967666,0.134961860103434,1350.61860103434,0,2.93030665281549e-05,2.29303066528155,0.317742067874372,0.134932557036906,0.143280424732534,-0.00177082713628244,0.973294712566972,0.0100332125188121,0.00922819770247693,0.00440326863146241,1.54366523340366,0.122669452872726,"other","correct",0.1,1,1,5119,7892
1.5,0.495507784887249,0.747753892443625,0.14533393340793,0.098009348257811,981.09348257811,0,0.0369818149121522,371.818149121522,0,0.0610275333456588,0.148804821311542,-0.488418183419804,0.973294712566994,0.152350574853902,0.109672068199287,0.0654574696807727,19.3745969622267,1.26447672345326e-83,"other","correct",0.1,1,1,5119,7892
2,0.495507784887249,0.747753892443625,0.0102475122778483,0.00651099102937769,66.1099102937769,4.44089209850063e-16,0.128480172140585,1286.80172140585,0,-0.121969181111208,0.160475908094154,-0.975065539703228,0.97329471256696,0.300910011031769,0.20568934490276,0.111884876553932,40.3690999582278,0,"other","correct",0.1,1,1,5119,7892
1.27250096691082,0.495507784887249,0.747753892443625,0.17945841097364,0.122511111533496,1226.11111533496,0,0.012480051636467,126.80051636467,0,0.110031059897029,0.145179582265627,-0.266994577399979,0.973294712566979,0.0853710156638413,0.0605265404837997,0.0394482515309022,10.7390417354279,6.67334338502603e-27,"recalibration","correct",0.1,1,1,5119,7892
0.967942346940567,0.495507784887249,0.747753892443625,0.1966787592242,0.13510723633037,1352.0723633037,0,-0.000116073160406449,0.839268395935505,0.657287212842475,0.135223309490776,0.143275151466844,0.0294307170837738,0.973294712566969,0.00958301753574775,0.00722843365598639,0.00421289894947626,0.568341209809079,0.569803301796216,"optimal","correct",0.1,1,1,5119,7892
-2,0.495508265762365,0.747754132881183,-5.63169233446753,-1.53075398226263,-15306.5398226263,1,1.66339695844725,16635.9695844725,0,-3.19415094070988,0.466979214589617,2.94354163805581,0.969086080473588,0.612880931879139,0.611206040020906,0.559093831720102,155.256072581944,0,"other","incorrect",0.1,1,1,5119,7892
-1.5,0.495508265762365,0.747754132881183,-2.70289645409371,-1.00731748004759,-10072.1748004759,1,1.13996045623221,11401.6045623221,0,-2.1472779362798,0.375498313049963,2.45899859781902,0.969086080473588,0.526074884999933,0.524264594307801,0.473327338749666,107.991959768125,0,"other","incorrect",0.1,1,1,5119,7892
-1,0.495508265762365,0.747754132881183,-1.21550316386667,-0.577596579499426,-5774.96579499426,1,0.710239555684054,7104.39555684054,0,-1.28783613518348,0.290101637551858,1.97445555758222,0.969086080473588,0.430398054677778,0.427976507463503,0.375020154635593,52.8059937805421,0,"other","incorrect",0.1,1,1,5119,7892
-0.5,0.495508265762365,0.747754132881183,-0.443579725206206,-0.25103249809354,-2509.3249809354,1,0.383675474278168,3838.75474278168,0,-0.634707972371708,0.221296503751058,1.48991251734543,0.969086080473588,0.330324091340634,0.328826118011977,0.271370174710893,6.61854175698919,3.62759444432256e-11,"other","incorrect",0.1,1,1,5119,7892
